0;9;9;10;10;10;10;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;0;9;10;10;10;10;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;0;10;10;10;10;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;0;10;10;10;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;0;10;10;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;0;10;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;0;10;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;0;9;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;0;10;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;9;0;10;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;9;10;0;9;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;9;10;10;0;9;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;9;10;10;9;0;10;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;9;10;10;9;9;0;9;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
9;9;9;10;10;10;10;10;9;10;10;9;9;10;0;10;10;10;10;10;10;10;10;9;9;10;9;10;9;9;10;9;9;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;6;6;6;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;6;6;6;6;6;6;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;6;6;6;6;7;7;7;7;6;6;6;6;6;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;7;7;7;6;7;7;7;6;7;6;6;6;6;6;6
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;5;6;6;5;6;5;5;6;6;5;6;6;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;5;6;6;5;6;5;5;6;6;5;6;6;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;6;5;6;6;5;6;6;6;5;6;6;5;5;5;5;5;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;6;5;6;5;6;5;6;5;6;6;5;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;6;5;6;5;6;5;6;5;6;6;5;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;6;5;6;6;5;6;6;6;5;6;6;6;5;5;5;5;5;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;6;6;5;5;6;5;6;6;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;6;6;5;5;6;5;6;6;5;6;6;6;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;5;6;6;5;6;6;6;5;6;6;6;6;5;5;5;5;5;5
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;7;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;7;7;7;7;7;7;6;6;6;6;6;6;6;6;6;7;7;7;7;6;6
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;6;6;6;7;6;6;6;7;7;7;6;6;6;6;6;6;6;6;6;6;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;6;6;6;7;7;7;6;6;6;7;7;7;6;6;6;6;6;6;7;7;7;6;7;6
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;5;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4;5;5;4;5;5;4;5;4;4;4;4;4;4;5;4;4;5;4;4;5;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4;5;5;4;5;5;4;5;4;4;4;4;4;5;4;4;5;5;4;5;5;4;5;4;4;4;4;4;5;5;4;5;5;4
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;4;4;4;4;5;4;4;5;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;5;5;4;5;5;4;4;4;4;4;4;4;5;4;4;5;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;5;4;5;4;5;5;4;5;5;4;4;4;4;4;4;5;4;5;4;5;5;4;5;5;4;4;4;4;4;5;4;5;5;5;4
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;6;5;5;6;5;6;6;5;5;5;5;5;5;5;5;5;5;5;5;6;5;6;6;5;6;6;6;5;5;5;5;5;5;5;5;6;5;5;6;5;6;6;5;5;5;5;5;5;5;5;5;5;5;5;6;5;6;6;5;6;6;6;5;5;5;5;5;5;5;6;5;6;6;5;6;6;6;5;5;5;5;5;5;6;6;6;6;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;6;6;6;5;5;5;5;5;5;5;6;6;6;5;5;5;5;5;5;5;6;6;6;5;5;6;5;5;5;5;5;5;5;5;5;6;6;6;5;5;5;5;5;5;5;6;6;6;5;5;5;5;5;5;5;6;6;6;5;5;6;6;6;5;5;5;5;5;5;5;6;6;6;5;5;6;6;6;5;5;6
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;6;5;5;5;5;5;5;5;5;6;5;5;6;6;5;5;5;5;5;6;5;5;6;6;5;5;5;5;5;6;6;5;6;5;5;6;5;5;5;5;5;5;5;5;6;5;5;6;6;5;5;5;5;5;6;5;5;6;6;5;5;5;5;5;6;6;5;6;5;6;5;5;6;6;5;5;5;5;5;6;6;5;6;5;6;6;5;6;5;6
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;5;4;5;4;5;4;4;4;4;4;5;4;5;4;5;4;4;4;4;5;4;5;5;4;4;4;5;4;4;4;4;4;4;4;4;5;4;5;4;5;4;4;4;4;4;5;4;5;4;5;4;4;4;4;5;4;5;5;4;4;5;4;5;4;5;4;4;4;4;5;4;5;5;4;5;4;5;5;4;5
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;4;4;4;4;5;5;5;4;4;4;4;5;4;4;4;4;4;4;4;4;5;4;5;5;4;4;4;4;4;4;5;4;5;5;4;4;4;4;4;5;5;5;4;4;4;5;4;5;5;4;4;4;4;4;5;5;5;4;4;5;5;5;4;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;6;5;5;5;5;5;6;5;5;5;5;5;6;6;5;5;6;5;5;5;5;5;6;6;5;5;6;6;5;5;6;5;5;5;5;6;5;5;5;5;5;6;5;5;5;5;5;6;6;5;5;6;5;5;5;5;5;6;6;5;5;6;6;5;5;6;6;5;5;5;5;5;6;6;5;5;6;6;5;5;6;6;6;5;5;6;6
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;5;4;5;4;4;5;4;4;4;4;5;4;5;4;5;4;5;4;5;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;5;4;5;4;4;5;4;4;4;4;5;4;5;4;5;4;5;4;5;4;5;4;4;4;4;5;4;5;4;5;4;5;4;5;5;4;5;4;5;5
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;5;5;4;4;4;5;4;4;4;4;5;5;4;4;5;5;4;5;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;4;4;5;5;4;4;4;5;4;4;4;4;5;5;4;4;5;5;4;5;4;4;5;4;4;4;4;5;5;4;4;5;5;4;5;4;5;5;4;5;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;6;5;5;5;5;5;6;5;5;6;5;5;6;5;5;5;6;5;5;6;5;5;6;6;5;5;6;6;5;5;5;5;5;5;5;6;5;5;5;5;5;6;5;5;6;5;5;6;5;5;5;6;5;5;6;5;5;6;6;5;5;6;6;5;5;5;6;5;5;6;5;5;6;6;5;5;6;6;6;5;5;6;6;6
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;0;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;5;4;5;4;4;4;4;5;4;4;5;4;5;4;5;4;5;5;4;4;4;4;4;4;4;4;5;4;4;4;4;4;5;4;4;5;4;5;4;4;4;4;5;4;4;5;4;5;4;5;4;5;5;4;4;4;4;5;4;4;5;4;5;4;5;4;5;5;4;5;4;5;5;5
5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;0;5;5;5;5;5;5;5;5;6;5;5;5;5;5;6;5;5;6;6;5;5;5;5;5;6;5;5;6;6;5;5;6;6;6;5;5;5;5;5;5;5;5;5;6;5;5;5;5;5;6;5;5;6;6;5;5;5;5;5;6;5;5;6;6;5;5;6;6;6;5;5;5;5;5;6;5;5;6;6;5;5;6;6;6;5;5;6;6;6;6
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
